,pickup_city,pickup_zip_code
1153,Belgern,4874
1154,Belgershain,4683
1155,Belgweiler,55469
1156,Bell,56288
1157,Bell,56745
1158,Belleben,6425
1159,Bellenberg,89287
1160,Bellers,36208
1161,Bellevue,74357
1162,Bellheim,76756
1163,Bellin,18292
1164,Belling,17309
1165,Bellingen,39579
1166,Bellingen,56459
1167,Bellstedt,99713
1168,Belm,49191
1169,Below,17209
1170,Belrieth,98617
1171,Belsch,19230
1172,Belsdorf,39356
1173,Beltheim,56290
1174,Belum,21785
1175,Belzhof,73494
1176,Belzig,14806
1177,Bembermühle,56203
1178,Bembsmühle,56170
1179,Bembsmühle,56170
1180,Bempflingen,72658
1181,Benckendorf,23942
1182,Bendeleben,99706
1183,Bendelin,19339
1184,Bendestorf,21227
1185,Bendfeld,24217
1186,Bendhof,19205
1187,Bendorf,25557
1188,Bendorf,56170
1189,Benediktbeuern,83671
1190,Bengel,54538
1191,Benitz,18258
1192,Benjental,67435
1193,Benken,14806
1194,Benkendorf,29416
1195,Benkendorf b Salzmünde,6179
1196,Benndorf,6308
1197,Benneckenstein,38877
1198,Bennewitz,4828
1199,Bennhausen,67808
1200,Bennin,19260
1201,Benningen,71726
1202,Benningen,87734
1203,Bennstedt,6179
1204,Bennungen,6536
1205,Benratherhof,54314
1206,Bensdorf,14789
1207,Benshausen,98554
1208,Bensheim,64625
1209,Bentwisch,18182
1210,Bentwisch,19322
1211,Bentzin,17129
1212,Benz,17429
1213,Benz,19249
1214,Benz,23970
1215,Benzin,19217
1216,Benzweiler,55494
1217,Beratzhausen,93176
1218,Berbisdorf,1471
1219,Berching,92334
1220,Berchtesgaden,83471
1221,Bereborn,56769
1222,Berenbach,56766
1223,Berenbrock,39638
1224,Berendshagen,18239
1225,Berg,53505
1226,Berg,56357
1227,Berg,76768
1228,Berg,82335
1229,Berg,83362
1230,Berg,83546
1231,Berg,88276
1232,Berg,92348
1233,Berg,95180
1234,Berg im Gau,86562
1235,Berga,6536
1236,Berga,7980
1237,Bergatreute,88368
1238,Berge,14641
1239,Berge,19348
1240,Berge,39638
1241,Berge,49626
1242,Bergen,3246
1243,Bergen,8239
1244,Bergen,18528
1245,Bergen,29303
1246,Bergen,29468
1247,Bergen,55608
1248,Bergen,83346
1249,Bergen,91790
1250,Bergenhausen,55469
1251,Bergenhusen,24861
1252,Bergerdamm,14641
1253,Bergerhof,56379
1254,Bergewöhrden,25779
1255,Bergfeld,38467
1256,Bergfelde,16562
1257,Berghaupten,77791
1258,Berghausen,56368
1259,Bergheim,50126
1260,Bergheim,50127
1261,Bergheim,50129
1262,Bergheim,86673
1263,Berghof,73249
1264,Bergholz,14806
1265,Bergholz,17321
1266,Bergholz-Rehbrücke,14558
1267,Berghülen,89180
1268,Bergisch Gladbach,51427
1269,Bergisch Gladbach,51429
1270,Bergisch Gladbach,51465
1271,Bergisch Gladbach,51467
1272,Bergisch Gladbach,51469
1273,Bergisdorf,6712
1274,Bergkamen,59192
1275,Bergkirchen,85232
1276,Berglage,49459
1277,Berglangenbach,55776
1278,Berglen,73663
1279,Berglern,85459
1280,Berglicht,54426
1281,Bergmühle,67823
1282,Bergneustadt,51702
1283,Bergrade Dorf,19374
1284,Bergrheinfeld,97493
1285,Bergschäferei,15377
1286,Bergsdorf,16775
1287,Bergtheim,97241
1288,Bergweiler,54518
1289,Bergwitz,6773
1290,Bergzow,39307
1291,Beringstedt,25575
1292,Berka,99837
1293,Berka v d Hainich,99826
1294,Berkach,98631
1295,Berkatal,37297
1296,Berkau,39624
1297,Berkenbrück,15518
1298,Berkenthin,23919
1299,Berkheim,88450
1300,Berkholz-Meyenburg,16306
1301,Berkoth,54673
1302,Berlin,10115
1303,Berlin,10117
1304,Berlin,10119
1305,Berlin,10178
1306,Berlin,10179
1307,Berlin,10243
1308,Berlin,10245
1309,Berlin,10247
1310,Berlin,10249
1311,Berlin,10315
1312,Berlin,10317
1313,Berlin,10318
1314,Berlin,10319
1315,Berlin,10365
1316,Berlin,10367
1317,Berlin,10369
1318,Berlin,10405
1319,Berlin,10407
1320,Berlin,10409
1321,Berlin,10435
1322,Berlin,10437
1323,Berlin,10439
1324,Berlin,10551
1325,Berlin,10553
1326,Berlin,10555
1327,Berlin,10557
1328,Berlin,10559
1329,Berlin,10585
1330,Berlin,10587
1331,Berlin,10589
1332,Berlin,10623
1333,Berlin,10625
1334,Berlin,10627
1335,Berlin,10629
1336,Berlin,10707
1337,Berlin,10709
1338,Berlin,10711
1339,Berlin,10713
1340,Berlin,10715
1341,Berlin,10717
1342,Berlin,10719
1343,Berlin,10777
1344,Berlin,10779
1345,Berlin,10781
1346,Berlin,10783
1347,Berlin,10785
1348,Berlin,10787
1349,Berlin,10789
1350,Berlin,10823
1351,Berlin,10825
1352,Berlin,10827
1353,Berlin,10829
1354,Berlin,10961
1355,Berlin,10963
1356,Berlin,10965
1357,Berlin,10967
1358,Berlin,10969
1359,Berlin,10997
1360,Berlin,10999
1361,Berlin,12043
1362,Berlin,12045
1363,Berlin,12047
1364,Berlin,12049
1365,Berlin,12051
1366,Berlin,12053
1367,Berlin,12055
1368,Berlin,12057
1369,Berlin,12059
1370,Berlin,12099
1371,Berlin,12101
1372,Berlin,12103
1373,Berlin,12105
1374,Berlin,12107
1375,Berlin,12109
1376,Berlin,12157
1377,Berlin,12159
1378,Berlin,12161
1379,Berlin,12163
1380,Berlin,12165
1381,Berlin,12167
1382,Berlin,12169
1383,Berlin,12203
1384,Berlin,12205
1385,Berlin,12207
1386,Berlin,12209
1387,Berlin,12247
1388,Berlin,12249
1389,Berlin,12277
1390,Berlin,12279
1391,Berlin,12305
1392,Berlin,12307
1393,Berlin,12309
1394,Berlin,12347
1395,Berlin,12349
1396,Berlin,12351
1397,Berlin,12353
1398,Berlin,12355
1399,Berlin,12357
1400,Berlin,12359
1401,Berlin,12435
1402,Berlin,12437
1403,Berlin,12439
1404,Berlin,12459
1405,Berlin,12487
1406,Berlin,12489
1407,Berlin,12524
1408,Berlin,12526
1409,Berlin,12527
1410,Berlin,12555
1411,Berlin,12557
1412,Berlin,12559
1413,Berlin,12587
1414,Berlin,12589
1415,Berlin,12619
1416,Berlin,12621
1417,Berlin,12623
1418,Berlin,12627
1419,Berlin,12629
1420,Berlin,12679
1421,Berlin,12681
1422,Berlin,12683
1423,Berlin,12685
1424,Berlin,12687
1425,Berlin,12689
1426,Berlin,13051
1427,Berlin,13053
1428,Berlin,13055
1429,Berlin,13057
1430,Berlin,13059
1431,Berlin,13086
1432,Berlin,13088
1433,Berlin,13089
1434,Berlin,13125
1435,Berlin,13127
1436,Berlin,13129
1437,Berlin,13156
1438,Berlin,13158
1439,Berlin,13159
1440,Berlin,13187
1441,Berlin,13189
1442,Berlin,13347
1443,Berlin,13349
1444,Berlin,13351
1445,Berlin,13353
1446,Berlin,13355
1447,Berlin,13357
1448,Berlin,13359
1449,Berlin,13403
1450,Berlin,13405
1451,Berlin,13407
1452,Berlin,13409
1453,Berlin,13435
1454,Berlin,13437
1455,Berlin,13439
1456,Berlin,13465
1457,Berlin,13467
1458,Berlin,13469
1459,Berlin,13503
1460,Berlin,13505
1461,Berlin,13507
1462,Berlin,13509
1463,Berlin,13581
1464,Berlin,13583
1465,Berlin,13585
1466,Berlin,13587
1467,Berlin,13589
1468,Berlin,13591
1469,Berlin,13593
1470,Berlin,13595
1471,Berlin,13597
1472,Berlin,13599
1473,Berlin,13627
1474,Berlin,13629
1475,Berlin,14050
1476,Berlin,14052
1477,Berlin,14053
1478,Berlin,14055
1479,Berlin,14057
1480,Berlin,14059
1481,Berlin,14089
1482,Berlin,14109
1483,Berlin,14129
1484,Berlin,14163
1485,Berlin,14165
1486,Berlin,14167
1487,Berlin,14169
1488,Berlin,14193
1489,Berlin,14195
1490,Berlin,14197
1491,Berlin,14199
1492,Berlinchen,16909
1493,Berlingen,54570
1494,Berlingerode,37339
1495,Berlstedt,99439
1496,Bermatingen,88697
1497,Bermbach,36419
1498,Bermbach,98587
1499,Bermel,56729
1500,Bermersheim,55234
1501,Bermersheim,67593
1502,Bernau,16321
1503,Bernau,79872
1504,Bernau,83233
1505,Bernbeuren,86975
1506,Bernburg,6406
1507,Berndorf,54578
1508,Berndroth,56370
1509,Berne,27804
1510,Berneck,73312
1511,Berngau,92361
1512,Bernhalden,71560
1513,Bernhardswald,93170
1514,Bernheide,19309
1515,Bernitt,18249
1516,Bernkastel-Kues,54470
1517,Bernöwe,16515
1518,Bernried,82347
1519,Bernried,94505
1520,Bernsbach,8315
1521,Bernsdorf,2994
1522,Bernsdorf,4916
1523,Bernsdorf,7318
1524,Bernsdorf,9337
1525,Bernsgrün,7952
1526,Bernstadt,2748
1527,Bernstadt,89182
1528,Bernstorf,19246
1529,Bernstorf,23936
1530,Bernterode,37308
1531,Bernterode,37355
1532,Berod,56414
1533,Berod,57614
1534,Berscheid,54673
1535,Berschweiler,55608
1536,Berschweiler,55777
1537,Bersenbrück,49593
1538,Berßel,38835
1539,Berthelsdorf,2747
1540,Bertholling,94565
1541,Bertikow,17291
1542,Bertingen,39517
1543,Bertkow,39596
1544,Bertsdorf-Hörnitz,2763
1545,Berumbur,26524
1546,Berzhahn,56459
1547,Berzhausen,57632
1548,Besandten,19309
1549,Bescheid,54413
1550,Beschendorf,23738
1551,Besdorf,25584
1552,Beselich,65614
1553,Besenthal,23899
1554,Beseritz,17039
1555,Besigheim,74354
1556,Besitz,19258
1557,Bessenbach,63856
1558,Bestenrade,19217
1559,Bestensee,15741
1560,Bestwig,59909
1561,Bethanien,8258
1562,Bethau,6925
1563,Betheln,31032
1564,Bethenhausen,7554
1565,Betteldorf,54570
1566,Betten,3238
1567,Bettendorf,56355
1568,Bettenfeld,54533
1569,Bettenhausen,98617
1570,Bettingen,54646
1571,Betzdorf,57518
1572,Betzendorf,21386
1573,Betzenhausen,87743
1574,Betzenstein,91282
1575,Betzenweiler,88422
1576,Betzigau,87488
1577,Betzin,16833
1578,Betzweiler-Wälde,72291
1579,Beucha,4824
1580,Beuchow,18581
1581,Beuernfeld,99819
1582,Beughorst,18314
1583,Beulbar-Ilmsdorf,7616
1584,Beulich,56283
1585,Beulwitz,7318
1586,Beuna,6217
1587,Beuren,37327
1588,Beuren,54413
1589,Beuren,56825
1590,Beuren,72660
1591,Beurenermühle,56864
1592,Beuron,88631
1593,Beuster,39615
1594,Beutel,17268
1595,Beutelsbach,94501
1596,Beutelsdorf,7407
1597,Beutenmühle,73547
1598,Beutersitz,4924
1599,Beveringen,16928
1600,Bevern,25355
1601,Bevern,37639
1602,Beverstedt,27616
1603,Beverungen,37688
1604,Bexbach,66450
1605,Beyern,4895
1606,Beyernaumburg,6528
1607,Bias,39264
1608,Biberach,77781
1609,Biberach,88400
1610,Biberau,98666
1611,Biberbach,86485
1612,Bibersohl,73566
1613,Bibertal,89346
1614,Biblis,68647
1615,Bibow,19417
1616,Bibra,7768
1617,Bibra,98631
1618,Biburg,83546
1619,Biburg,93354
1620,Bichl,83673
1621,Bichl,83739
1622,Bicken,24392
1623,Bickenbach,56291
1624,Bickenbach,64404
1625,Bickendorf,54636
1626,Bickenriede,99976
1627,Bickhusen,19258
1628,Bidingen,87651
1629,Biebelnheim,55234
1630,Biebelried,97318
1631,Biebelsheim,55546
1632,Bieberehren,97243
1633,Biebergemünd,63599
1634,Biebern,55471
1635,Biebersdorf,15913
1636,Bieberstein,9629
1637,Biebertal,35444
1638,Biebesheim,64584
1639,Biebing,83565
1640,Biebrich,56370
1641,Biedenkopf,35216
1642,Biederbach,79215
1643,Biederitz,39175
1644,Biedershausen,66917
1645,Biedesheim,67308
1646,Biegen,15236
1647,Biehlen,1945
1648,Biehlerhof,66996
1649,Bielefeld,33602
1650,Bielefeld,33604
1651,Bielefeld,33605
1652,Bielefeld,33607
1653,Bielefeld,33609
1654,Bielefeld,33611
1655,Bielefeld,33613
1656,Bielefeld,33615
1657,Bielefeld,33617
1658,Bielefeld,33619
1659,Bielefeld,33647
1660,Bielefeld,33649
1661,Bielefeld,33659
1662,Bielefeld,33689
1663,Bielefeld,33699
1664,Bielefeld,33719
1665,Bielefeld,33729
1666,Bielefeld,33739
1667,Bielen,99735
1668,Biendorf,6408
1669,Biendorf,18230
1670,Bienenbüttel,29553
1671,Bienstädt,99100
1672,Biere,39221
1673,Biermühle,54533
1674,Biersackschlag,93195
1675,Bierschbacher Mühle,53520
1676,Biersdorf am See,54636
1677,Bierstedt,29416
1678,Biesdorf,54675
1679,Biesenbrow,16278
1680,Biesendahlshof,16306
1681,Biesenrode,6343
1682,Biesenthal,16359
1683,Biessenhofen,87640
1684,Biesterholz,16928
1685,Bietigheim,76467
1686,Bietigheim-Bissingen,74321
1687,Bietikow,17291
1688,Bilkheim,56414
1689,Billeben,99713
1690,Billerbeck,48727
1691,Billigheim,74842
1692,Billigheim-Ingenheim,76831
1693,Billroda,6647
1694,Bilsen,25485
1695,Bilshausen,37434
1696,Bilzingsleben,6578
1697,Bimöhlen,24576
1698,Binau,74862
1699,Binde,29416
1700,Bindfelde,39590
1701,Bindlach,95463
1702,Bindow,15754
1703,Bingen,55411
1704,Bingen,72511
1705,Bingenheimer Mühle,61203
1706,Binnen,31619
1707,Binningen,56754
1708,Binnrot,88450
1709,Binsfeld,54518
1710,Binswangen,86637
1711,Binzen,79589
1712,Bippen,49626
1713,Birenbach,73102
1714,Birgel,54587
1715,Birgland,92262
1716,Birkachhof,71364
1717,Birkenau,69488
1718,Birkenbeul,57589
1719,Birkenfeld,55765
1720,Birkenfeld,75217
1721,Birkenfeld,97834
1722,Birkenfelde,16928
1723,Birkenfelde,37318
1724,Birkenhain,14979
1725,Birkenheide,67134
1726,Birkenhof,55469
1727,Birken-Honigsessen,57587
1728,Birkenhördt,76889
1729,Birkenhügel,7366
1730,Birkenschäferei,6528
1731,Birkenstein,15366
1732,Birkenstöcke,63699
1733,Birkenteich,73566
1734,Birkenwerder,16547
1735,Birkheim,56291
1736,Birkhof,73553
1737,Birkhof,88441
1738,Birkholz,15748
1739,Birkholz,15831
1740,Birkholz,15848
1741,Birkholz,19357
1742,Birkholz,39517
1743,Birkhorst,14547
1744,Birkigt,7336
1745,Birkungen,37327
1746,Birkweiler,76831
1747,Birlenbach,65626
1748,Birnbach,57612
1749,Birnbach,84419
1750,Birresborn,54574
1751,Birstein,63633
1752,Birtlingen,54634
1753,Birx,98634
1754,Bischberg,96120
1755,Bischbrunn,97836
1756,Bischdorf,3205
1757,Bischhagen,37308
1758,Bischheim,67294
1759,Bischheim-Häslich,1920
1760,Bischoffen,35649
1761,Bischofferode,37345
1762,Bischofrod,98553
1763,Bischofroda,99826
1764,Bischofrode,6295
1765,Bischofsgrün,95493
1766,Bischofsheim,65474
1767,Bischofsheim,97653
1768,Bischofsmais,94253
1769,Bischofswerda,1877
1770,Bischofswiesen,83483
1771,Bischweier,76476
1772,Bisingen,72406
1773,Bismarckquelle,21521
1774,Bismark,17322
1775,Bismark,39629
1776,Bispingen,29646
1777,Bissee,24582
1778,Bissendorf,49143
1779,Bissersheim,67281
1780,Bissingen,73266
1781,Bissingen,86657
1782,Bistensee,24358
1783,Bisterschied,67806
1784,Bitburg,54634
1785,Bitter,19273
1786,Bitterfeld,6749
1787,Bittkau,39517
1788,Bitz,72475
1789,Bitzen,57539
1790,Blaibach,93476
1791,Blaichach,87544
1792,Blandikow,16909
1793,Blangenmoorfeld,25715
1794,Blankenbach,63825
1795,Blankenberg,7366
1796,Blankenberg,16845
1797,Blankenberg,19412
1798,Blankenburg,17291
1799,Blankenburg,38889
1800,Blankenburg,99955
1801,Blankenfelde,15827
1802,Blankenförde,17237
1803,Blankenhagen,18182
1804,Blankenhain,99444
1805,Blankenheim,6528
1806,Blankenheim,53945
1807,Blankenhof,17039
1808,Blankenrath,56865
1809,Blankensee,14959
1810,Blankensee,17237
1811,Blankensee,17322
1812,Blankenstein,7366
1813,Blasdorf,15868
1814,Blaubach,66869
1815,Blaubeuren,89143
1816,Blaueishütte,83486
1817,Blauenthal,8318
1818,Blaues Glück,7338
1819,Blaufelden,74572
1820,Blaustein,89134
1821,Blechhammer,8309
1822,Bleckede,21354
1823,Bleckederwerder,19273
1824,Bleckenrode,37339
1825,Bleckhausen,54570
1826,Bleckhausener Mühle,54570
1827,Bleialf,54608
1828,Bleicherode,99752
1829,Blekendorf,24327
1830,Blender,27337
1831,Blengow,18230
1832,Blesendorf,16909
1833,Blesewitz,17392
1834,Bleyen,15328
1835,Blick,24392
1836,Bliedersdorf,21640
1837,Bliederstedt,99718
1838,Blieschendorf,23936
1839,Bliesdorf,16269
1840,Bliesendorf,14542
1841,Blieskastel,66440
1842,Bliestorf,23847
1843,Blievenstorf,19306
1844,Blindham,85655
1845,Blindheim,89434
1846,Blindow,17291
1847,Blochwitz,1561
1848,Bloischdorf,3130
1849,Blomberg,26487
1850,Blomberg,32825
1851,Blomesche Wildnis,25348
1852,Blönsdorf,14913
1853,Blossin,15754
1854,Blowatz,23974
1855,Blumberg,16306
1856,Blumberg,16356
1857,Blumberg,78176
1858,Blumenaue,16845
1859,Blumenhagen,16306
1860,Blumenhagen,17337
1861,Blumenholz,17237
1862,Blumenow,16775
1863,Blumenthal,16928
1864,Blumenthal,24241
1865,Blunk,23813
1866,Blüssen,23923
1867,Blütenberg,16230
1868,Blüthen,19357
1869,Bobbau,6766
1870,Bobeck,7646
1871,Bobenheim am Berg,67273
1872,Bobenheim-Roxheim,67240
1873,Bobenneukirchen,8606
1874,Bobenthal,76891
1875,Boberow,19357
1876,Böbing,82389
1877,Bobingen,86399
1878,Böbingen,67482
1879,Böbingen,73560
1880,Bobitz,23996
1881,Böblingen,71032
1882,Böblingen,71034
1883,Boblitz,3222
1884,Böbrach,94255
1885,Bobritzsch,9627
1886,Bobzin,19230
1887,Böchingen,76833
1888,Bocholt,46395
1889,Bocholt,46397
1890,Bocholt,46399
1891,Bochow,14550
1892,Bochow,14913
1893,Bochum,44787
1894,Bochum,44789
1895,Bochum,44791
1896,Bochum,44793
1897,Bochum,44795
1898,Bochum,44797
1899,Bochum,44799
1900,Bochum,44801
1901,Bochum,44803
1902,Bochum,44805
1903,Bochum,44807
1904,Bochum,44809
1905,Bochum,44866
1906,Bochum,44867
1907,Bochum,44869
1908,Bochum,44879
1909,Bochum,44892
1910,Bochum,44894
1911,Bocka,7589
1912,Bockau,8324
1913,Böcke,14778
1914,Bockelnhagen,37345
1915,Bockelwitz,4703
1916,Bockenau,55595
1917,Bockenem,31167
1918,Bockenheim,67278
1919,Bockhorn,26345
1920,Bockhorn,85461
1921,Bockhorst,26897
1922,Bockstadt,98673
1923,Bockwitz,4680
1924,Böddensell,39359
1925,Boddin,16928
1926,Boddin,17179
1927,Boddin,19243
1928,Bodelshausen,72411
1929,Bodelwitz,7381
1930,Boden,56412
1931,Bodenbach,1683
1932,Bodenbach,53539
1933,Bodenfelde,37194
1934,Bodenheim,55294
1935,Bodenkirchen,84155
1936,Bodenmais,94249
1937,Bodenrode,37308
1938,Bodensee,37434
1939,Bodenwerder,37619
1940,Bodenwöhr,92439
1941,Bödingerhof,66500
1942,Bodman-Ludwigshafen,78351
1943,Bodnegg,88285
1944,Bodolz,88131
1945,Bodstedt,18356
1946,Böel,24401
1947,Böelnorderfeld,24405
1948,Boen,26831
1949,Boffzen,37691
1950,Bogel,56357
1951,Bogen,94327
1952,Böhen,87736
1953,Böhla,1561
1954,Böhlen,1594
1955,Böhlen,1594
1956,Böhlen,4564
1957,Böhlen,4668
1958,Böhlen,98701
1959,Böhlendorf,18334
1960,Böhl-Iggelheim,67459
1961,Böhme,29693
1962,Böhmenkirch,89558
1963,Böhmfeld,85113
1964,Bohmstedt,25853
1965,Bohmte,49163
1966,Bohnenburg,19273
1967,Böhnhusen,24220
1968,Bohsdorf,3130
1969,Boienhagen,23936
1970,Boiensdorf,23974
1971,Boissow,19246
1972,Boitin,18249
1973,Boitin-Resdorf,23923
1974,Boitze,21368
1975,Boitzenburger Land,17268
1976,Boize,19246
1977,Boizenburg,19258
1978,Bokel,24802
1979,Bokel,25364
1980,Bokel,27616
1981,Bokelhoop,24797
1982,Bokelrehm,25596
1983,Böken,19069
1984,Bökensberg,23717
1985,Bokensdorf,38556
1986,Bokholt-Hanredder,25335
1987,Bokhorst,25560
1988,Boklund,24848
1989,Böklund,24860
1990,Boksee,24220
1991,Bolanden,67295
1992,Bolanderhof,67292
1993,Boldekow,17392
1994,Bölkendorf,16248
1995,Boll,73087
1996,Bolland,18233
1997,Bollberg,7646
1998,Bollbrücke,18209
1999,Böllen,79677
2000,Bollenbach,55624
2001,Böllenborn,76887
2002,Bollendorf,54669
2003,Bollensdorf,15936
2004,Bolleroda,99819
2005,Bollersdorf,15377
2006,Bollewick,17207
2007,Bollingstedt,24855
2008,Bollmannsruh,14778
2009,Bollschweil,79283
2010,Bollweg,24640
2011,Bölsberg,57648
2012,Bolschwitz,3205
2013,Bölsdorf,39517
2014,Bolsterlang,87538
2015,Bolz,19406
2016,Bölzke,16928
2017,Bomlitz,29699
2018,Boms,88361
2019,Bomsdorf,15898
2020,Bondelum,25850
2021,Bondorf,71149
2022,Bönebüttel,24620
2023,Bonefeld,56579
2024,Bönen,59199
2025,Bonerath,54316
2026,Bonese,29413
2027,Bongard,53539
2028,Bönitz,4924
2029,Bonn,53111
2030,Bonn,53113
2031,Bonn,53115
2032,Bonn,53117
2033,Bonn,53119
2034,Bonn,53121
2035,Bonn,53123
2036,Bonn,53125
2037,Bonn,53127
2038,Bonn,53129
2039,Bonn,53173
2040,Bonn,53175
2041,Bonn,53177
2042,Bonn,53179
2043,Bonn,53225
2044,Bonn,53227
2045,Bonn,53229
2046,Bonndorf,79848
2047,Bonnhagen,23936
2048,Bönnigheim,74357
2049,Bönningstedt,25474
2050,Bonsbeuern,56864
2051,Bonstetten,86486
2052,Boock,17322
2053,Boock,39606
2054,Boos,55595
2055,Boos,56729
2056,Boos,87737
2057,Boostedt,24598
2058,Bootz,19357
2059,Bopfingen,73441
2060,Boppard,56154
2061,Borchen,33178
2062,Bordelum,25852
2063,Bordelumsiel,25821
2064,Bordesholm,24582
2065,Boren,24392
2066,Börfink,54422
2067,Borgdorf-Seedorf,24589
2068,Borgentreich,34434
2069,Börger,26904
2070,Börgerende,18211
2071,Borgholzhausen,33829
2072,Borgisdorf,14913
2073,Borgsdorf,16556
2074,Borgstedt,24794
2075,Borgsum,25938
2076,Borgwedel,24857
2077,Borken,4916
2078,Borken,34582
2079,Borken,46325
2080,Borkheide,14822
2081,Bork-Lellichow,16866
2082,Borkow,19406
2083,Borkum,26757
2084,Borkwalde,14822
2085,Borler,53539
2086,Börm,24863
2087,Born,18375
2088,Born,39345
2089,Borna,4552
2090,Borne,14806
2091,Borne,39435
2092,Börnecke,14828
2093,Börnersdorf-Breitenau,1825
2094,Bornhagen,37318
2095,Bornheim,53332
2096,Bornheim,55237
2097,Bornheim,76879
2098,Bornholt,25557
2099,Bornholt,25725
2100,Bornhöved,24619
2101,Bornich,56348
2102,Börnichen,9437
2103,Börnicke,14641
2104,Börnicke,16321
2105,Bornitz,6712
2106,Bornow,15848
2107,Bornower Ausbau,15848
2108,Bornsdorf,15926
2109,Bornsen,29413
2110,Börnsen,21039
2111,Bornsmühle,56346
2112,Bornstedt,6295
2113,Bornstedt,39343
2114,Bornum,39264
2115,Borod,57614
2116,Borrentin,17111
2117,Borrishaag,24405
2118,Börrstadt,67725
2119,Börsborn,66904
2120,Borsch,36419
2121,Borsdorf,4451
2122,Borsfleth,25376
2123,Börslingen,89177
2124,Börßum,38312
2125,Borstel,23845
2126,Borstel,24616
2127,Borstel,27246
2128,Borstel-Hohenraden,25494
2129,Borstendorf,9579
2130,Borstorf,23881
2131,Börtlingen,73104
2132,Borxleben,6556
2133,Börzow,23936
2134,Bosau,23715
2135,Bosbüll,25899
2136,Bösby,24354
2137,Bösbyfeld,24354
2138,Bösdorf,24306
2139,Bösdorf,39359
2140,Böseckendorf,37339
2141,Bösel,26219
2142,Bosenbach,66887
2143,Bösenbrunn,8606
2144,Bösingen,78662
2145,Bösleben-Wüllersleben,99310
2146,Bösodenbacherhof,67742
2147,Boßdorf,6895
2148,Bössow,23936
2149,Botelsdorf,19205
2150,Bötersen,27367
2151,Bothel,27386
2152,Bothenheilingen,99947
2153,Bothkamp,24250
2154,Bottenbach,66504
2155,Bottendorf,6571
2156,Böttingen,78583
2157,Bottmersdorf,39164
2158,Bottrop,46236
2159,Bottrop,46238
2160,Bottrop,46240
2161,Bottrop,46242
2162,Bottrop,46244
2163,Bötzingen,79268
2164,Bötzow,16727
2165,Bous,66359
2166,Bovenau,24796
2167,Bovenden,37120
2168,Bowiesen,97957
2169,Boxberg,2943
2170,Boxberg,54552
2171,Boxberg,97944
2172,Böxlund,24994
2173,Braak,22145
2174,Brachbach,57555
2175,Brachems,56727
2176,Brachstedt,6188
2177,Brachtendorf,56761
2178,Brachttal,63636
2179,Brachwitz,6198
2180,Brachwitz,14822
2181,Brackel,21438
2182,Brackenberg,37127
2183,Brackenheim,74336
2184,Braderup,25923
2185,Brädikow,14641
2186,Brahlstorf,19273
2187,Brahmenau,7554
2188,Brahmow,3096
2189,Brake,26919
2190,Brakel,33034
2191,Bralitz,16259
2192,Brambach,6862
2193,Brammer,24793
2194,Bramsche,49565
2195,Bramstedt,27628
2196,Bramstedtlund,25926
2197,Brand,95682
2198,Brande-Hörnerkirchen,25364
2199,Brandenburg,14770
2200,Brandenburg,14772
2201,Brandenburg,14774
2202,Brandenburg,14776
2203,Brandenstein,39307
2204,Brand-Erbisdorf,9618
2205,Branderoda,6632
2206,Brandfeld,89335
2207,Brandhof,73453
2208,Brandhorst,6785
2209,Brandis,4821
2210,Brandis,4916
2211,Brandmoor,25791
2212,Brandscheid,54608
2213,Brandscheid,56459
